"id","value","flag","label"
8060,80.6,true,"row-8060"
8061,80.61,false,"row-8061"
8062,80.62,true,"row-8062"
8063,80.63,false,"row-8063"
8064,80.64,true,"row-8064"
8065,80.65,false,"row-8065"
8066,80.66,true,"row-8066"
8067,80.67,false,"row-8067"
8068,80.68,true,"row-8068"
8069,80.69,false,"row-8069"
8070,80.7,true,"row-8070"
8071,80.71,false,"row-8071"
8072,80.72,true,"row-8072"
8073,80.73,false,"row-8073"
8074,80.74,true,"row-8074"
8075,80.75,false,"row-8075"
8076,80.76,true,"row-8076"
8077,80.77,false,"row-8077"
8078,80.78,true,"row-8078"
8079,80.79,false,"row-8079"
8080,80.8,true,"row-8080"
8081,80.81,false,"row-8081"
8082,80.82,true,"row-8082"
8083,80.83,false,"row-8083"
8084,80.84,true,"row-8084"
8085,80.85,false,"row-8085"
8086,80.86,true,"row-8086"
8087,80.87,false,"row-8087"
8088,80.88,true,"row-8088"
8089,80.89,false,"row-8089"
8090,80.9,true,"row-8090"
8091,80.91,false,"row-8091"
8092,80.92,true,"row-8092"
8093,80.93,false,"row-8093"
8094,80.94,true,"row-8094"
8095,80.95,false,"row-8095"
8096,80.96,true,"row-8096"
8097,80.97,false,"row-8097"
8098,80.98,true,"row-8098"
8099,80.99,false,"row-8099"
8100,81,true,"row-8100"
8101,81.01,false,"row-8101"
8102,81.02,true,"row-8102"
8103,81.03,false,"row-8103"
8104,81.04,true,"row-8104"
8105,81.05,false,"row-8105"
8106,81.06,true,"row-8106"
8107,81.07,false,"row-8107"
8108,81.08,true,"row-8108"
8109,81.09,false,"row-8109"
8110,81.1,true,"row-8110"
8111,81.11,false,"row-8111"
8112,81.12,true,"row-8112"
8113,81.13,false,"row-8113"
8114,81.14,true,"row-8114"
8115,81.15,false,"row-8115"
8116,81.16,true,"row-8116"
8117,81.17,false,"row-8117"
8118,81.18,true,"row-8118"
8119,81.19,false,"row-8119"
8120,81.2,true,"row-8120"
8121,81.21,false,"row-8121"
8122,81.22,true,"row-8122"
8123,81.23,false,"row-8123"
8124,81.24,true,"row-8124"
8125,81.25,false,"row-8125"
8126,81.26,true,"row-8126"
8127,81.27,false,"row-8127"
8128,81.28,true,"row-8128"
8129,81.29,false,"row-8129"
8130,81.3,true,"row-8130"
8131,81.31,false,"row-8131"
8132,81.32,true,"row-8132"
8133,81.33,false,"row-8133"
8134,81.34,true,"row-8134"
8135,81.35,false,"row-8135"
8136,81.36,true,"row-8136"
8137,81.37,false,"row-8137"
8138,81.38,true,"row-8138"
8139,81.39,false,"row-8139"
8140,81.4,true,"row-8140"
8141,81.41,false,"row-8141"
8142,81.42,true,"row-8142"
8143,81.43,false,"row-8143"
8144,81.44,true,"row-8144"
8145,81.45,false,"row-8145"
8146,81.46,true,"row-8146"
8147,81.47,false,"row-8147"
8148,81.48,true,"row-8148"
8149,81.49,false,"row-8149"
8150,81.5,true,"row-8150"
8151,81.51,false,"row-8151"
8152,81.52,true,"row-8152"
8153,81.53,false,"row-8153"
8154,81.54,true,"row-8154"
8155,81.55,false,"row-8155"
8156,81.56,true,"row-8156"
8157,81.57,false,"row-8157"
8158,81.58,true,"row-8158"
8159,81.59,false,"row-8159"
8160,81.6,true,"row-8160"
8161,81.61,false,"row-8161"
8162,81.62,true,"row-8162"
8163,81.63,false,"row-8163"
8164,81.64,true,"row-8164"
8165,81.65,false,"row-8165"
8166,81.66,true,"row-8166"
8167,81.67,false,"row-8167"
8168,81.68,true,"row-8168"
8169,81.69,false,"row-8169"
8170,81.7,true,"row-8170"
8171,81.71,false,"row-8171"
8172,81.72,true,"row-8172"
8173,81.73,false,"row-8173"
8174,81.74,true,"row-8174"
8175,81.75,false,"row-8175"
8176,81.76,true,"row-8176"
8177,81.77,false,"row-8177"
8178,81.78,true,"row-8178"
8179,81.79,false,"row-8179"
8180,81.8,true,"row-8180"
8181,81.81,false,"row-8181"
8182,81.82,true,"row-8182"
8183,81.83,false,"row-8183"
8184,81.84,true,"row-8184"
8185,81.85,false,"row-8185"
8186,81.86,true,"row-8186"
8187,81.87,false,"row-8187"
8188,81.88,true,"row-8188"
8189,81.89,false,"row-8189"
8190,81.9,true,"row-8190"
8191,81.91,false,"row-8191"
8192,81.92,true,"row-8192"
8193,81.93,false,"row-8193"
8194,81.94,true,"row-8194"
8195,81.95,false,"row-8195"
8196,81.96,true,"row-8196"
8197,81.97,false,"row-8197"
8198,81.98,true,"row-8198"
8199,81.99,false,"row-8199"
8200,82,true,"row-8200"
8201,82.01,false,"row-8201"
8202,82.02,true,"row-8202"
8203,82.03,false,"row-8203"
8204,82.04,true,"row-8204"
8205,82.05,false,"row-8205"
8206,82.06,true,"row-8206"
8207,82.07,false,"row-8207"
8208,82.08,true,"row-8208"
8209,82.09,false,"row-8209"
8210,82.1,true,"row-8210"
8211,82.11,false,"row-8211"
8212,82.12,true,"row-8212"
8213,82.13,false,"row-8213"
8214,82.14,true,"row-8214"
8215,82.15,false,"row-8215"
8216,82.16,true,"row-8216"
8217,82.17,false,"row-8217"
8218,82.18,true,"row-8218"
8219,82.19,false,"row-8219"
8220,82.2,true,"row-8220"
8221,82.21,false,"row-8221"
8222,82.22,true,"row-8222"
8223,82.23,false,"row-8223"
8224,82.24,true,"row-8224"
8225,82.25,false,"row-8225"
8226,82.26,true,"row-8226"
8227,82.27,false,"row-8227"
8228,82.28,true,"row-8228"
8229,82.29,false,"row-8229"
8230,82.3,true,"row-8230"
8231,82.31,false,"row-8231"
8232,82.32,true,"row-8232"
8233,82.33,false,"row-8233"
8234,82.34,true,"row-8234"
8235,82.35,false,"row-8235"
8236,82.36,true,"row-8236"
8237,82.37,false,"row-8237"
8238,82.38,true,"row-8238"
8239,82.39,false,"row-8239"
8240,82.4,true,"row-8240"
8241,82.41,false,"row-8241"
8242,82.42,true,"row-8242"
8243,82.43,false,"row-8243"
8244,82.44,true,"row-8244"
8245,82.45,false,"row-8245"
8246,82.46,true,"row-8246"
8247,82.47,false,"row-8247"
8248,82.48,true,"row-8248"
8249,82.49,false,"row-8249"
8250,82.5,true,"row-8250"
8251,82.51,false,"row-8251"
8252,82.52,true,"row-8252"
8253,82.53,false,"row-8253"
8254,82.54,true,"row-8254"
8255,82.55,false,"row-8255"
8256,82.56,true,"row-8256"
8257,82.57,false,"row-8257"
8258,82.58,true,"row-8258"
8259,82.59,false,"row-8259"
8260,82.6,true,"row-8260"
8261,82.61,false,"row-8261"
8262,82.62,true,"row-8262"
8263,82.63,false,"row-8263"
8264,82.64,true,"row-8264"
8265,82.65,false,"row-8265"
8266,82.66,true,"row-8266"
8267,82.67,false,"row-8267"
8268,82.68,true,"row-8268"
8269,82.69,false,"row-8269"
8270,82.7,true,"row-8270"
8271,82.71,false,"row-8271"
8272,82.72,true,"row-8272"
8273,82.73,false,"row-8273"
8274,82.74,true,"row-8274"
8275,82.75,false,"row-8275"
8276,82.76,true,"row-8276"
8277,82.77,false,"row-8277"
8278,82.78,true,"row-8278"
8279,82.79,false,"row-8279"
8280,82.8,true,"row-8280"
8281,82.81,false,"row-8281"
8282,82.82,true,"row-8282"
8283,82.83,false,"row-8283"
8284,82.84,true,"row-8284"
8285,82.85,false,"row-8285"
8286,82.86,true,"row-8286"
8287,82.87,false,"row-8287"
8288,82.88,true,"row-8288"
8289,82.89,false,"row-8289"
8290,82.9,true,"row-8290"
8291,82.91,false,"row-8291"
8292,82.92,true,"row-8292"
8293,82.93,false,"row-8293"
8294,82.94,true,"row-8294"
8295,82.95,false,"row-8295"
8296,82.96,true,"row-8296"
8297,82.97,false,"row-8297"
8298,82.98,true,"row-8298"
8299,82.99,false,"row-8299"
8300,83,true,"row-8300"
8301,83.01,false,"row-8301"
8302,83.02,true,"row-8302"
8303,83.03,false,"row-8303"
8304,83.04,true,"row-8304"
8305,83.05,false,"row-8305"
8306,83.06,true,"row-8306"
8307,83.07,false,"row-8307"
8308,83.08,true,"row-8308"
8309,83.09,false,"row-8309"
8310,83.1,true,"row-8310"
8311,83.11,false,"row-8311"
8312,83.12,true,"row-8312"
8313,83.13,false,"row-8313"
8314,83.14,true,"row-8314"
8315,83.15,false,"row-8315"
8316,83.16,true,"row-8316"
8317,83.17,false,"row-8317"
8318,83.18,true,"row-8318"
8319,83.19,false,"row-8319"
8320,83.2,true,"row-8320"
8321,83.21,false,"row-8321"
8322,83.22,true,"row-8322"
8323,83.23,false,"row-8323"
8324,83.24,true,"row-8324"
8325,83.25,false,"row-8325"
8326,83.26,true,"row-8326"
8327,83.27,false,"row-8327"
8328,83.28,true,"row-8328"
8329,83.29,false,"row-8329"
8330,83.3,true,"row-8330"
8331,83.31,false,"row-8331"
8332,83.32,true,"row-8332"
8333,83.33,false,"row-8333"
8334,83.34,true,"row-8334"
8335,83.35,false,"row-8335"
8336,83.36,true,"row-8336"
8337,83.37,false,"row-8337"
8338,83.38,true,"row-8338"
8339,83.39,false,"row-8339"
8340,83.4,true,"row-8340"
8341,83.41,false,"row-8341"
8342,83.42,true,"row-8342"
8343,83.43,false,"row-8343"
8344,83.44,true,"row-8344"
8345,83.45,false,"row-8345"
8346,83.46,true,"row-8346"
8347,83.47,false,"row-8347"
8348,83.48,true,"row-8348"
8349,83.49,false,"row-8349"
8350,83.5,true,"row-8350"
8351,83.51,false,"row-8351"
8352,83.52,true,"row-8352"
8353,83.53,false,"row-8353"
8354,83.54,true,"row-8354"
8355,83.55,false,"row-8355"
8356,83.56,true,"row-8356"
8357,83.57,false,"row-8357"
8358,83.58,true,"row-8358"
8359,83.59,false,"row-8359"
8360,83.6,true,"row-8360"
8361,83.61,false,"row-8361"
8362,83.62,true,"row-8362"
8363,83.63,false,"row-8363"
8364,83.64,true,"row-8364"
8365,83.65,false,"row-8365"
8366,83.66,true,"row-8366"
8367,83.67,false,"row-8367"
8368,83.68,true,"row-8368"
8369,83.69,false,"row-8369"
8370,83.7,true,"row-8370"
8371,83.71,false,"row-8371"
8372,83.72,true,"row-8372"
8373,83.73,false,"row-8373"
8374,83.74,true,"row-8374"
8375,83.75,false,"row-8375"
8376,83.76,true,"row-8376"
8377,83.77,false,"row-8377"
8378,83.78,true,"row-8378"
8379,83.79,false,"row-8379"
8380,83.8,true,"row-8380"
8381,83.81,false,"row-8381"
8382,83.82,true,"row-8382"
8383,83.83,false,"row-8383"
8384,83.84,true,"row-8384"
8385,83.85,false,"row-8385"
8386,83.86,true,"row-8386"
8387,83.87,false,"row-8387"
8388,83.88,true,"row-8388"
8389,83.89,false,"row-8389"
8390,83.9,true,"row-8390"
8391,83.91,false,"row-8391"
8392,83.92,true,"row-8392"
8393,83.93,false,"row-8393"
8394,83.94,true,"row-8394"
8395,83.95,false,"row-8395"
8396,83.96,true,"row-8396"
8397,83.97,false,"row-8397"
8398,83.98,true,"row-8398"
8399,83.99,false,"row-8399"
8400,84,true,"row-8400"
8401,84.01,false,"row-8401"
8402,84.02,true,"row-8402"
8403,84.03,false,"row-8403"
8404,84.04,true,"row-8404"
8405,84.05,false,"row-8405"
8406,84.06,true,"row-8406"
8407,84.07,false,"row-8407"
8408,84.08,true,"row-8408"
8409,84.09,false,"row-8409"
8410,84.1,true,"row-8410"
8411,84.11,false,"row-8411"
8412,84.12,true,"row-8412"
8413,84.13,false,"row-8413"
8414,84.14,true,"row-8414"
8415,84.15,false,"row-8415"
8416,84.16,true,"row-8416"
8417,84.17,false,"row-8417"
8418,84.18,true,"row-8418"
8419,84.19,false,"row-8419"
8420,84.2,true,"row-8420"
8421,84.21,false,"row-8421"
8422,84.22,true,"row-8422"
8423,84.23,false,"row-8423"
8424,84.24,true,"row-8424"
8425,84.25,false,"row-8425"
8426,84.26,true,"row-8426"
8427,84.27,false,"row-8427"
8428,84.28,true,"row-8428"
8429,84.29,false,"row-8429"
8430,84.3,true,"row-8430"
8431,84.31,false,"row-8431"
8432,84.32,true,"row-8432"
8433,84.33,false,"row-8433"
8434,84.34,true,"row-8434"
8435,84.35,false,"row-8435"
8436,84.36,true,"row-8436"
8437,84.37,false,"row-8437"
8438,84.38,true,"row-8438"
8439,84.39,false,"row-8439"
8440,84.4,true,"row-8440"
8441,84.41,false,"row-8441"
8442,84.42,true,"row-8442"
8443,84.43,false,"row-8443"
8444,84.44,true,"row-8444"
8445,84.45,false,"row-8445"
8446,84.46,true,"row-8446"
8447,84.47,false,"row-8447"
8448,84.48,true,"row-8448"
8449,84.49,false,"row-8449"
8450,84.5,true,"row-8450"
8451,84.51,false,"row-8451"
8452,84.52,true,"row-8452"
8453,84.53,false,"row-8453"
8454,84.54,true,"row-8454"
8455,84.55,false,"row-8455"
8456,84.56,true,"row-8456"
8457,84.57,false,"row-8457"
8458,84.58,true,"row-8458"
8459,84.59,false,"row-8459"
8460,84.6,true,"row-8460"
8461,84.61,false,"row-8461"
8462,84.62,true,"row-8462"
8463,84.63,false,"row-8463"
8464,84.64,true,"row-8464"
8465,84.65,false,"row-8465"
8466,84.66,true,"row-8466"
8467,84.67,false,"row-8467"
8468,84.68,true,"row-8468"
8469,84.69,false,"row-8469"
8470,84.7,true,"row-8470"
8471,84.71,false,"row-8471"
8472,84.72,true,"row-8472"
8473,84.73,false,"row-8473"
8474,84.74,true,"row-8474"
8475,84.75,false,"row-8475"
8476,84.76,true,"row-8476"
8477,84.77,false,"row-8477"
8478,84.78,true,"row-8478"
8479,84.79,false,"row-8479"
8480,84.8,true,"row-8480"
8481,84.81,false,"row-8481"
8482,84.82,true,"row-8482"
8483,84.83,false,"row-8483"
8484,84.84,true,"row-8484"
8485,84.85,false,"row-8485"
8486,84.86,true,"row-8486"
8487,84.87,false,"row-8487"
8488,84.88,true,"row-8488"
8489,84.89,false,"row-8489"
8490,84.9,true,"row-8490"
8491,84.91,false,"row-8491"
8492,84.92,true,"row-8492"
8493,84.93,false,"row-8493"
8494,84.94,true,"row-8494"
8495,84.95,false,"row-8495"
8496,84.96,true,"row-8496"
8497,84.97,false,"row-8497"
8498,84.98,true,"row-8498"
8499,84.99,false,"row-8499"
8500,85,true,"row-8500"
8501,85.01,false,"row-8501"
8502,85.02,true,"row-8502"
8503,85.03,false,"row-8503"
8504,85.04,true,"row-8504"
8505,85.05,false,"row-8505"
8506,85.06,true,"row-8506"
8507,85.07,false,"row-8507"
8508,85.08,true,"row-8508"
8509,85.09,false,"row-8509"
8510,85.1,true,"row-8510"
8511,85.11,false,"row-8511"
8512,85.12,true,"row-8512"
8513,85.13,false,"row-8513"
8514,85.14,true,"row-8514"
8515,85.15,false,"row-8515"
8516,85.16,true,"row-8516"
8517,85.17,false,"row-8517"
8518,85.18,true,"row-8518"
8519,85.19,false,"row-8519"
8520,85.2,true,"row-8520"
8521,85.21,false,"row-8521"
8522,85.22,true,"row-8522"
8523,85.23,false,"row-8523"
8524,85.24,true,"row-8524"
8525,85.25,false,"row-8525"
8526,85.26,true,"row-8526"
8527,85.27,false,"row-8527"
8528,85.28,true,"row-8528"
8529,85.29,false,"row-8529"
8530,85.3,true,"row-8530"
8531,85.31,false,"row-8531"
8532,85.32,true,"row-8532"
8533,85.33,false,"row-8533"
8534,85.34,true,"row-8534"
8535,85.35,false,"row-8535"
8536,85.36,true,"row-8536"
8537,85.37,false,"row-8537"
8538,85.38,true,"row-8538"
8539,85.39,false,"row-8539"
8540,85.4,true,"row-8540"
8541,85.41,false,"row-8541"
8542,85.42,true,"row-8542"
8543,85.43,false,"row-8543"
8544,85.44,true,"row-8544"
8545,85.45,false,"row-8545"
8546,85.46,true,"row-8546"
8547,85.47,false,"row-8547"
8548,85.48,true,"row-8548"
8549,85.49,false,"row-8549"
8550,85.5,true,"row-8550"
8551,85.51,false,"row-8551"
8552,85.52,true,"row-8552"
8553,85.53,false,"row-8553"
8554,85.54,true,"row-8554"
8555,85.55,false,"row-8555"
8556,85.56,true,"row-8556"
8557,85.57,false,"row-8557"
8558,85.58,true,"row-8558"
8559,85.59,false,"row-8559"
8560,85.6,true,"row-8560"
8561,85.61,false,"row-8561"
8562,85.62,true,"row-8562"
8563,85.63,false,"row-8563"
8564,85.64,true,"row-8564"
8565,85.65,false,"row-8565"
8566,85.66,true,"row-8566"
8567,85.67,false,"row-8567"
8568,85.68,true,"row-8568"
8569,85.69,false,"row-8569"
8570,85.7,true,"row-8570"
8571,85.71,false,"row-8571"
8572,85.72,true,"row-8572"
8573,85.73,false,"row-8573"
8574,85.74,true,"row-8574"
8575,85.75,false,"row-8575"
8576,85.76,true,"row-8576"
8577,85.77,false,"row-8577"
8578,85.78,true,"row-8578"
8579,85.79,false,"row-8579"
8580,85.8,true,"row-8580"
8581,85.81,false,"row-8581"
8582,85.82,true,"row-8582"
8583,85.83,false,"row-8583"
8584,85.84,true,"row-8584"
8585,85.85,false,"row-8585"
8586,85.86,true,"row-8586"
8587,85.87,false,"row-8587"
8588,85.88,true,"row-8588"
8589,85.89,false,"row-8589"
8590,85.9,true,"row-8590"
8591,85.91,false,"row-8591"
8592,85.92,true,"row-8592"
8593,85.93,false,"row-8593"
8594,85.94,true,"row-8594"
8595,85.95,false,"row-8595"
8596,85.96,true,"row-8596"
8597,85.97,false,"row-8597"
8598,85.98,true,"row-8598"
8599,85.99,false,"row-8599"
8600,86,true,"row-8600"
8601,86.01,false,"row-8601"
8602,86.02,true,"row-8602"
8603,86.03,false,"row-8603"
8604,86.04,true,"row-8604"
8605,86.05,false,"row-8605"
8606,86.06,true,"row-8606"
8607,86.07,false,"row-8607"
8608,86.08,true,"row-8608"
8609,86.09,false,"row-8609"
8610,86.1,true,"row-8610"
8611,86.11,false,"row-8611"
8612,86.12,true,"row-8612"
8613,86.13,false,"row-8613"
8614,86.14,true,"row-8614"
8615,86.15,false,"row-8615"
8616,86.16,true,"row-8616"
8617,86.17,false,"row-8617"
8618,86.18,true,"row-8618"
8619,86.19,false,"row-8619"
8620,86.2,true,"row-8620"
8621,86.21,false,"row-8621"
8622,86.22,true,"row-8622"
8623,86.23,false,"row-8623"
8624,86.24,true,"row-8624"
8625,86.25,false,"row-8625"
8626,86.26,true,"row-8626"
8627,86.27,false,"row-8627"
8628,86.28,true,"row-8628"
8629,86.29,false,"row-8629"
8630,86.3,true,"row-8630"
8631,86.31,false,"row-8631"
8632,86.32,true,"row-8632"
8633,86.33,false,"row-8633"
8634,86.34,true,"row-8634"
8635,86.35,false,"row-8635"
8636,86.36,true,"row-8636"
8637,86.37,false,"row-8637"
8638,86.38,true,"row-8638"
8639,86.39,false,"row-8639"
8640,86.4,true,"row-8640"
8641,86.41,false,"row-8641"
8642,86.42,true,"row-8642"
8643,86.43,false,"row-8643"
8644,86.44,true,"row-8644"
8645,86.45,false,"row-8645"
8646,86.46,true,"row-8646"
8647,86.47,false,"row-8647"
8648,86.48,true,"row-8648"
8649,86.49,false,"row-8649"
8650,86.5,true,"row-8650"
8651,86.51,false,"row-8651"
8652,86.52,true,"row-8652"
8653,86.53,false,"row-8653"
8654,86.54,true,"row-8654"
8655,86.55,false,"row-8655"
8656,86.56,true,"row-8656"
8657,86.57,false,"row-8657"
8658,86.58,true,"row-8658"
8659,86.59,false,"row-8659"
8660,86.6,true,"row-8660"
8661,86.61,false,"row-8661"
8662,86.62,true,"row-8662"
8663,86.63,false,"row-8663"
8664,86.64,true,"row-8664"
8665,86.65,false,"row-8665"
8666,86.66,true,"row-8666"
8667,86.67,false,"row-8667"
8668,86.68,true,"row-8668"
8669,86.69,false,"row-8669"
8670,86.7,true,"row-8670"
8671,86.71,false,"row-8671"
8672,86.72,true,"row-8672"
8673,86.73,false,"row-8673"
8674,86.74,true,"row-8674"
8675,86.75,false,"row-8675"
8676,86.76,true,"row-8676"
8677,86.77,false,"row-8677"
8678,86.78,true,"row-8678"
8679,86.79,false,"row-8679"
8680,86.8,true,"row-8680"
8681,86.81,false,"row-8681"
8682,86.82,true,"row-8682"
8683,86.83,false,"row-8683"
8684,86.84,true,"row-8684"
8685,86.85,false,"row-8685"
8686,86.86,true,"row-8686"
8687,86.87,false,"row-8687"
8688,86.88,true,"row-8688"
8689,86.89,false,"row-8689"
8690,86.9,true,"row-8690"
8691,86.91,false,"row-8691"
8692,86.92,true,"row-8692"
8693,86.93,false,"row-8693"
8694,86.94,true,"row-8694"
8695,86.95,false,"row-8695"
8696,86.96,true,"row-8696"
8697,86.97,false,"row-8697"
8698,86.98,true,"row-8698"
8699,86.99,false,"row-8699"
8700,87,true,"row-8700"
8701,87.01,false,"row-8701"
8702,87.02,true,"row-8702"
8703,87.03,false,"row-8703"
8704,87.04,true,"row-8704"
8705,87.05,false,"row-8705"
8706,87.06,true,"row-8706"
8707,87.07,false,"row-8707"
8708,87.08,true,"row-8708"
8709,87.09,false,"row-8709"
8710,87.1,true,"row-8710"
8711,87.11,false,"row-8711"
8712,87.12,true,"row-8712"
8713,87.13,false,"row-8713"
8714,87.14,true,"row-8714"
8715,87.15,false,"row-8715"
8716,87.16,true,"row-8716"
8717,87.17,false,"row-8717"
8718,87.18,true,"row-8718"
8719,87.19,false,"row-8719"
8720,87.2,true,"row-8720"
8721,87.21,false,"row-8721"
8722,87.22,true,"row-8722"
8723,87.23,false,"row-8723"
8724,87.24,true,"row-8724"
8725,87.25,false,"row-8725"
8726,87.26,true,"row-8726"
8727,87.27,false,"row-8727"
8728,87.28,true,"row-8728"
8729,87.29,false,"row-8729"
8730,87.3,true,"row-8730"
8731,87.31,false,"row-8731"
8732,87.32,true,"row-8732"
8733,87.33,false,"row-8733"
8734,87.34,true,"row-8734"
8735,87.35,false,"row-8735"
8736,87.36,true,"row-8736"
8737,87.37,false,"row-8737"
8738,87.38,true,"row-8738"
8739,87.39,false,"row-8739"
8740,87.4,true,"row-8740"
8741,87.41,false,"row-8741"
8742,87.42,true,"row-8742"
8743,87.43,false,"row-8743"
8744,87.44,true,"row-8744"
8745,87.45,false,"row-8745"
8746,87.46,true,"row-8746"
8747,87.47,false,"row-8747"
8748,87.48,true,"row-8748"
8749,87.49,false,"row-8749"
8750,87.5,true,"row-8750"
8751,87.51,false,"row-8751"
8752,87.52,true,"row-8752"
8753,87.53,false,"row-8753"
8754,87.54,true,"row-8754"
8755,87.55,false,"row-8755"
8756,87.56,true,"row-8756"
8757,87.57,false,"row-8757"
8758,87.58,true,"row-8758"
8759,87.59,false,"row-8759"
8760,87.6,true,"row-8760"
8761,87.61,false,"row-8761"
8762,87.62,true,"row-8762"
8763,87.63,false,"row-8763"
8764,87.64,true,"row-8764"
8765,87.65,false,"row-8765"
8766,87.66,true,"row-8766"
8767,87.67,false,"row-8767"
8768,87.68,true,"row-8768"
8769,87.69,false,"row-8769"
8770,87.7,true,"row-8770"
8771,87.71,false,"row-8771"
8772,87.72,true,"row-8772"
8773,87.73,false,"row-8773"
8774,87.74,true,"row-8774"
8775,87.75,false,"row-8775"
8776,87.76,true,"row-8776"
8777,87.77,false,"row-8777"
8778,87.78,true,"row-8778"
8779,87.79,false,"row-8779"
8780,87.8,true,"row-8780"
8781,87.81,false,"row-8781"
8782,87.82,true,"row-8782"
8783,87.83,false,"row-8783"
8784,87.84,true,"row-8784"
8785,87.85,false,"row-8785"
8786,87.86,true,"row-8786"
8787,87.87,false,"row-8787"
8788,87.88,true,"row-8788"
8789,87.89,false,"row-8789"
8790,87.9,true,"row-8790"
8791,87.91,false,"row-8791"
8792,87.92,true,"row-8792"
8793,87.93,false,"row-8793"
8794,87.94,true,"row-8794"
8795,87.95,false,"row-8795"
8796,87.96,true,"row-8796"
8797,87.97,false,"row-8797"
8798,87.98,true,"row-8798"
8799,87.99,false,"row-8799"
8800,88,true,"row-8800"
8801,88.01,false,"row-8801"
8802,88.02,true,"row-8802"
8803,88.03,false,"row-8803"
8804,88.04,true,"row-8804"
8805,88.05,false,"row-8805"
8806,88.06,true,"row-8806"
8807,88.07,false,"row-8807"
8808,88.08,true,"row-8808"
8809,88.09,false,"row-8809"
8810,88.1,true,"row-8810"
8811,88.11,false,"row-8811"
8812,88.12,true,"row-8812"
8813,88.13,false,"row-8813"
8814,88.14,true,"row-8814"
8815,88.15,false,"row-8815"
8816,88.16,true,"row-8816"
8817,88.17,false,"row-8817"
8818,88.18,true,"row-8818"
8819,88.19,false,"row-8819"
8820,88.2,true,"row-8820"
8821,88.21,false,"row-8821"
8822,88.22,true,"row-8822"
8823,88.23,false,"row-8823"
8824,88.24,true,"row-8824"
8825,88.25,false,"row-8825"
8826,88.26,true,"row-8826"
8827,88.27,false,"row-8827"
8828,88.28,true,"row-8828"
8829,88.29,false,"row-8829"
8830,88.3,true,"row-8830"
8831,88.31,false,"row-8831"
8832,88.32,true,"row-8832"
8833,88.33,false,"row-8833"
8834,88.34,true,"row-8834"
8835,88.35,false,"row-8835"
8836,88.36,true,"row-8836"
8837,88.37,false,"row-8837"
8838,88.38,true,"row-8838"
8839,88.39,false,"row-8839"
8840,88.4,true,"row-8840"
8841,88.41,false,"row-8841"
8842,88.42,true,"row-8842"
8843,88.43,false,"row-8843"
8844,88.44,true,"row-8844"
8845,88.45,false,"row-8845"
8846,88.46,true,"row-8846"
8847,88.47,false,"row-8847"
8848,88.48,true,"row-8848"
8849,88.49,false,"row-8849"
8850,88.5,true,"row-8850"
8851,88.51,false,"row-8851"
8852,88.52,true,"row-8852"
8853,88.53,false,"row-8853"
8854,88.54,true,"row-8854"
8855,88.55,false,"row-8855"
8856,88.56,true,"row-8856"
8857,88.57,false,"row-8857"
8858,88.58,true,"row-8858"
8859,88.59,false,"row-8859"
8860,88.6,true,"row-8860"
8861,88.61,false,"row-8861"
8862,88.62,true,"row-8862"
8863,88.63,false,"row-8863"
8864,88.64,true,"row-8864"
8865,88.65,false,"row-8865"
8866,88.66,true,"row-8866"
8867,88.67,false,"row-8867"
8868,88.68,true,"row-8868"
8869,88.69,false,"row-8869"
8870,88.7,true,"row-8870"
8871,88.71,false,"row-8871"
8872,88.72,true,"row-8872"
8873,88.73,false,"row-8873"
8874,88.74,true,"row-8874"
8875,88.75,false,"row-8875"
8876,88.76,true,"row-8876"
8877,88.77,false,"row-8877"
8878,88.78,true,"row-8878"
8879,88.79,false,"row-8879"
8880,88.8,true,"row-8880"
8881,88.81,false,"row-8881"
8882,88.82,true,"row-8882"
8883,88.83,false,"row-8883"
8884,88.84,true,"row-8884"
8885,88.85,false,"row-8885"
8886,88.86,true,"row-8886"
8887,88.87,false,"row-8887"
8888,88.88,true,"row-8888"
8889,88.89,false,"row-8889"
8890,88.9,true,"row-8890"
8891,88.91,false,"row-8891"
8892,88.92,true,"row-8892"
8893,88.93,false,"row-8893"
8894,88.94,true,"row-8894"
8895,88.95,false,"row-8895"
8896,88.96,true,"row-8896"
8897,88.97,false,"row-8897"
8898,88.98,true,"row-8898"
8899,88.99,false,"row-8899"
8900,89,true,"row-8900"
8901,89.01,false,"row-8901"
8902,89.02,true,"row-8902"
8903,89.03,false,"row-8903"
8904,89.04,true,"row-8904"
8905,89.05,false,"row-8905"
8906,89.06,true,"row-8906"
8907,89.07,false,"row-8907"
8908,89.08,true,"row-8908"
8909,89.09,false,"row-8909"
8910,89.1,true,"row-8910"
8911,89.11,false,"row-8911"
8912,89.12,true,"row-8912"
8913,89.13,false,"row-8913"
8914,89.14,true,"row-8914"
8915,89.15,false,"row-8915"
8916,89.16,true,"row-8916"
8917,89.17,false,"row-8917"
8918,89.18,true,"row-8918"
8919,89.19,false,"row-8919"
8920,89.2,true,"row-8920"
8921,89.21,false,"row-8921"
8922,89.22,true,"row-8922"
8923,89.23,false,"row-8923"
8924,89.24,true,"row-8924"
8925,89.25,false,"row-8925"
8926,89.26,true,"row-8926"
8927,89.27,false,"row-8927"
8928,89.28,true,"row-8928"
8929,89.29,false,"row-8929"
8930,89.3,true,"row-8930"
8931,89.31,false,"row-8931"
8932,89.32,true,"row-8932"
8933,89.33,false,"row-8933"
8934,89.34,true,"row-8934"
